61.7875 	INFO 	Screen res set as: 1920x1080
63.6994 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='green', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,  128.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7036 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7078 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7119 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,    0.,  255.]), text=u'NIEBIESKI', units='pix', win=Window(...), wrapWidth=500)
63.7164 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='green', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,  128.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7207 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7252 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7297 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='green', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,  128.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7337 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='green', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,  128.,    0.]), text=u'NIEBIESKI', units='pix', win=Window(...), wrapWidth=500)
63.7373 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'BRAZOWY', units='pix', win=Window(...), wrapWidth=500)
63.7414 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='green', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,  128.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7456 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,    0.,  255.]), text=u'NIEBIESKI', units='pix', win=Window(...), wrapWidth=500)
63.7496 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='green', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,  128.,    0.]), text=u'NIEBIESKI', units='pix', win=Window(...), wrapWidth=500)
63.7544 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,    0.,  255.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7588 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7632 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,    0.,  255.]), text=u'ZIELONY', units='pix', win=Window(...), wrapWidth=500)
63.7666 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,    0.,  255.]), text=u'BRAZOWY', units='pix', win=Window(...), wrapWidth=500)
63.7711 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'CZERWONY', units='pix', win=Window(...), wrapWidth=500)
63.7759 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 255.,    0.,    0.]), text=u'CZERWONY', units='pix', win=Window(...), wrapWidth=500)
63.7800 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=80, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([   0.,    0.,  255.]), text=u'NIEBIESKI', units='pix', win=Window(...), wrapWidth=500)
63.7906 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#f2f2f2', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=40, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([   0., -350.]), rgb=array([242, 242, 242]), text=u'NIEBIESKI    CZERWONY    ZIELONY    BRAZOWY', units='pix', win=Window(...), wrapWidth=1920)
63.8711 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#f2f2f2', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([242, 242, 242]), text=unicode(...), units='pix', win=Window(...), wrapWidth=1920)
96.3292 	DATA 	Keypress: space
96.3629 	EXP 	unnamed TextStim: autoDraw = True
97.3795 	EXP 	unnamed TextStim: autoDraw = False
97.3961 	EXP 	unnamed TextStim: autoDraw = True
97.3961 	EXP 	unnamed TextStim: autoDraw = True
99.4177 	DATA 	Keypress: m
99.4292 	EXP 	unnamed TextStim: autoDraw = False
99.4292 	EXP 	unnamed TextStim: autoDraw = False
99.4458 	EXP 	unnamed TextStim: autoDraw = True
100.4625 	EXP 	unnamed TextStim: autoDraw = False
101.4790 	EXP 	unnamed TextStim: autoDraw = True
102.4955 	EXP 	unnamed TextStim: autoDraw = False
102.5122 	EXP 	unnamed TextStim: autoDraw = True
102.5122 	EXP 	unnamed TextStim: autoDraw = True
103.1455 	DATA 	Keypress: m
103.1620 	EXP 	unnamed TextStim: autoDraw = False
103.1620 	EXP 	unnamed TextStim: autoDraw = False
103.1787 	EXP 	unnamed TextStim: autoDraw = True
104.1953 	EXP 	unnamed TextStim: autoDraw = False
105.2118 	EXP 	unnamed TextStim: autoDraw = True
106.2283 	EXP 	unnamed TextStim: autoDraw = False
106.2450 	EXP 	unnamed TextStim: autoDraw = True
106.2450 	EXP 	unnamed TextStim: autoDraw = True
107.2283 	DATA 	Keypress: x
107.2448 	EXP 	unnamed TextStim: autoDraw = False
107.2448 	EXP 	unnamed TextStim: autoDraw = False
107.2615 	EXP 	unnamed TextStim: autoDraw = True
108.2781 	EXP 	unnamed TextStim: autoDraw = False
109.2946 	EXP 	unnamed TextStim: autoDraw = True
110.3111 	EXP 	unnamed TextStim: autoDraw = False
110.3278 	EXP 	unnamed TextStim: autoDraw = True
110.3278 	EXP 	unnamed TextStim: autoDraw = True
111.3444 	DATA 	Keypress: x
111.3610 	EXP 	unnamed TextStim: autoDraw = False
111.3610 	EXP 	unnamed TextStim: autoDraw = False
111.3776 	EXP 	unnamed TextStim: autoDraw = True
112.3942 	EXP 	unnamed TextStim: autoDraw = False
113.4107 	EXP 	unnamed TextStim: autoDraw = True
114.4272 	EXP 	unnamed TextStim: autoDraw = False
114.4439 	EXP 	unnamed TextStim: autoDraw = True
114.4439 	EXP 	unnamed TextStim: autoDraw = True
115.2273 	DATA 	Keypress: m
115.2438 	EXP 	unnamed TextStim: autoDraw = False
115.2438 	EXP 	unnamed TextStim: autoDraw = False
115.2604 	EXP 	unnamed TextStim: autoDraw = True
116.2770 	EXP 	unnamed TextStim: autoDraw = False
117.2935 	EXP 	unnamed TextStim: autoDraw = True
118.3100 	EXP 	unnamed TextStim: autoDraw = False
118.3267 	EXP 	unnamed TextStim: autoDraw = True
118.3267 	EXP 	unnamed TextStim: autoDraw = True
119.2434 	DATA 	Keypress: m
119.2599 	EXP 	unnamed TextStim: autoDraw = False
119.2599 	EXP 	unnamed TextStim: autoDraw = False
119.2766 	EXP 	unnamed TextStim: autoDraw = True
120.2931 	EXP 	unnamed TextStim: autoDraw = False
121.3097 	EXP 	unnamed TextStim: autoDraw = True
122.3262 	EXP 	unnamed TextStim: autoDraw = False
122.3429 	EXP 	unnamed TextStim: autoDraw = True
122.3429 	EXP 	unnamed TextStim: autoDraw = True
123.0429 	DATA 	Keypress: m
123.0594 	EXP 	unnamed TextStim: autoDraw = False
123.0594 	EXP 	unnamed TextStim: autoDraw = False
123.0761 	EXP 	unnamed TextStim: autoDraw = True
124.0926 	EXP 	unnamed TextStim: autoDraw = False
125.1091 	EXP 	unnamed TextStim: autoDraw = True
126.1257 	EXP 	unnamed TextStim: autoDraw = False
126.1423 	EXP 	unnamed TextStim: autoDraw = True
126.1423 	EXP 	unnamed TextStim: autoDraw = True
126.6257 	DATA 	Keypress: m
126.6422 	EXP 	unnamed TextStim: autoDraw = False
126.6422 	EXP 	unnamed TextStim: autoDraw = False
126.6589 	EXP 	unnamed TextStim: autoDraw = True
127.6755 	EXP 	unnamed TextStim: autoDraw = False
128.6920 	EXP 	unnamed TextStim: autoDraw = True
129.7085 	EXP 	unnamed TextStim: autoDraw = False
129.7252 	EXP 	unnamed TextStim: autoDraw = True
129.7252 	EXP 	unnamed TextStim: autoDraw = True
130.1919 	DATA 	Keypress: m
130.2084 	EXP 	unnamed TextStim: autoDraw = False
130.2084 	EXP 	unnamed TextStim: autoDraw = False
130.2251 	EXP 	unnamed TextStim: autoDraw = True
131.2417 	EXP 	unnamed TextStim: autoDraw = False
132.2582 	EXP 	unnamed TextStim: autoDraw = True
133.2747 	EXP 	unnamed TextStim: autoDraw = False
133.2914 	EXP 	unnamed TextStim: autoDraw = True
133.2914 	EXP 	unnamed TextStim: autoDraw = True
133.7581 	DATA 	Keypress: m
133.7746 	EXP 	unnamed TextStim: autoDraw = False
133.7746 	EXP 	unnamed TextStim: autoDraw = False
133.7913 	EXP 	unnamed TextStim: autoDraw = True
134.8079 	EXP 	unnamed TextStim: autoDraw = False
135.8244 	EXP 	unnamed TextStim: autoDraw = True
136.8409 	EXP 	unnamed TextStim: autoDraw = False
136.8576 	EXP 	unnamed TextStim: autoDraw = True
136.8576 	EXP 	unnamed TextStim: autoDraw = True
137.8124 	DATA 	Keypress: z
137.8241 	EXP 	unnamed TextStim: autoDraw = False
137.8241 	EXP 	unnamed TextStim: autoDraw = False
137.8407 	EXP 	unnamed TextStim: autoDraw = True
138.8573 	EXP 	unnamed TextStim: autoDraw = False
139.8738 	EXP 	unnamed TextStim: autoDraw = True
140.8904 	EXP 	unnamed TextStim: autoDraw = False
140.9070 	EXP 	unnamed TextStim: autoDraw = True
140.9070 	EXP 	unnamed TextStim: autoDraw = True
141.6737 	DATA 	Keypress: x
141.6902 	EXP 	unnamed TextStim: autoDraw = False
141.6902 	EXP 	unnamed TextStim: autoDraw = False
141.7069 	EXP 	unnamed TextStim: autoDraw = True
142.7235 	EXP 	unnamed TextStim: autoDraw = False
143.7400 	EXP 	unnamed TextStim: autoDraw = True
144.7565 	EXP 	unnamed TextStim: autoDraw = False
144.7732 	EXP 	unnamed TextStim: autoDraw = True
144.7732 	EXP 	unnamed TextStim: autoDraw = True
145.7406 	DATA 	Keypress: n
145.7730 	EXP 	unnamed TextStim: autoDraw = False
145.7730 	EXP 	unnamed TextStim: autoDraw = False
145.7897 	EXP 	unnamed TextStim: autoDraw = True
146.8063 	EXP 	unnamed TextStim: autoDraw = False
147.8228 	EXP 	unnamed TextStim: autoDraw = True
148.8393 	EXP 	unnamed TextStim: autoDraw = False
148.8560 	EXP 	unnamed TextStim: autoDraw = True
148.8560 	EXP 	unnamed TextStim: autoDraw = True
149.6227 	DATA 	Keypress: n
149.6392 	EXP 	unnamed TextStim: autoDraw = False
149.6392 	EXP 	unnamed TextStim: autoDraw = False
149.6558 	EXP 	unnamed TextStim: autoDraw = True
150.6724 	EXP 	unnamed TextStim: autoDraw = False
151.6889 	EXP 	unnamed TextStim: autoDraw = True
152.7054 	EXP 	unnamed TextStim: autoDraw = False
152.7221 	EXP 	unnamed TextStim: autoDraw = True
152.7221 	EXP 	unnamed TextStim: autoDraw = True
153.3721 	DATA 	Keypress: m
153.3886 	EXP 	unnamed TextStim: autoDraw = False
153.3886 	EXP 	unnamed TextStim: autoDraw = False
153.4053 	EXP 	unnamed TextStim: autoDraw = True
154.4219 	EXP 	unnamed TextStim: autoDraw = False
155.4384 	EXP 	unnamed TextStim: autoDraw = True
156.4550 	EXP 	unnamed TextStim: autoDraw = False
156.4716 	EXP 	unnamed TextStim: autoDraw = True
156.4716 	EXP 	unnamed TextStim: autoDraw = True
157.0884 	DATA 	Keypress: m
157.1048 	EXP 	unnamed TextStim: autoDraw = False
157.1048 	EXP 	unnamed TextStim: autoDraw = False
157.1215 	EXP 	unnamed TextStim: autoDraw = True
158.1381 	EXP 	unnamed TextStim: autoDraw = False
159.1546 	EXP 	unnamed TextStim: autoDraw = True
160.1711 	EXP 	unnamed TextStim: autoDraw = False
160.1878 	EXP 	unnamed TextStim: autoDraw = True
160.1878 	EXP 	unnamed TextStim: autoDraw = True
161.0878 	DATA 	Keypress: n
161.1043 	EXP 	unnamed TextStim: autoDraw = False
161.1043 	EXP 	unnamed TextStim: autoDraw = False
161.1210 	EXP 	unnamed TextStim: autoDraw = True
162.1375 	EXP 	unnamed TextStim: autoDraw = False
163.1540 	EXP 	unnamed TextStim: autoDraw = True
164.1706 	EXP 	unnamed TextStim: autoDraw = False
164.1872 	EXP 	unnamed TextStim: autoDraw = True
164.1872 	EXP 	unnamed TextStim: autoDraw = True
164.7711 	DATA 	Keypress: m
164.8038 	EXP 	unnamed TextStim: autoDraw = False
164.8038 	EXP 	unnamed TextStim: autoDraw = False
164.8205 	EXP 	unnamed TextStim: autoDraw = True
165.8370 	EXP 	unnamed TextStim: autoDraw = False
166.8536 	EXP 	unnamed TextStim: autoDraw = True
167.8701 	EXP 	unnamed TextStim: autoDraw = False
167.8867 	EXP 	unnamed TextStim: autoDraw = True
167.8867 	EXP 	unnamed TextStim: autoDraw = True
168.9867 	DATA 	Keypress: z
169.0032 	EXP 	unnamed TextStim: autoDraw = False
169.0032 	EXP 	unnamed TextStim: autoDraw = False
169.0199 	EXP 	unnamed TextStim: autoDraw = True
170.0365 	EXP 	unnamed TextStim: autoDraw = False
171.0530 	EXP 	unnamed TextStim: autoDraw = True
172.0695 	EXP 	unnamed TextStim: autoDraw = False
172.0862 	EXP 	unnamed TextStim: autoDraw = True
172.0862 	EXP 	unnamed TextStim: autoDraw = True
172.7695 	DATA 	Keypress: x
172.7860 	EXP 	unnamed TextStim: autoDraw = False
172.7860 	EXP 	unnamed TextStim: autoDraw = False
172.8072 	EXP 	unnamed TextStim: autoDraw = True
173.8193 	EXP 	unnamed TextStim: autoDraw = False
174.8358 	EXP 	unnamed TextStim: autoDraw = True
175.8523 	EXP 	unnamed TextStim: autoDraw = False
175.8690 	EXP 	unnamed TextStim: autoDraw = True
175.8690 	EXP 	unnamed TextStim: autoDraw = True
176.6192 	DATA 	Keypress: m
176.6355 	EXP 	unnamed TextStim: autoDraw = False
176.6355 	EXP 	unnamed TextStim: autoDraw = False
176.6522 	EXP 	unnamed TextStim: autoDraw = True
177.6688 	EXP 	unnamed TextStim: autoDraw = False
178.6853 	EXP 	unnamed TextStim: autoDraw = True
179.7018 	EXP 	unnamed TextStim: autoDraw = False
179.7185 	EXP 	unnamed TextStim: autoDraw = True
179.7185 	EXP 	unnamed TextStim: autoDraw = True
181.0184 	DATA 	Keypress: n
181.0350 	EXP 	unnamed TextStim: autoDraw = False
181.0350 	EXP 	unnamed TextStim: autoDraw = False
181.0516 	EXP 	unnamed TextStim: autoDraw = True
182.0682 	EXP 	unnamed TextStim: autoDraw = False
183.0847 	EXP 	unnamed TextStim: autoDraw = True
184.1013 	EXP 	unnamed TextStim: autoDraw = False
184.1179 	EXP 	unnamed TextStim: autoDraw = True
184.1179 	EXP 	unnamed TextStim: autoDraw = True
185.0179 	DATA 	Keypress: x
185.0344 	EXP 	unnamed TextStim: autoDraw = False
185.0344 	EXP 	unnamed TextStim: autoDraw = False
185.0511 	EXP 	unnamed TextStim: autoDraw = True
186.0677 	EXP 	unnamed TextStim: autoDraw = False
187.0842 	EXP 	unnamed TextStim: autoDraw = True
188.1007 	EXP 	unnamed TextStim: autoDraw = False
188.1174 	EXP 	unnamed TextStim: autoDraw = True
188.1174 	EXP 	unnamed TextStim: autoDraw = True
188.8841 	DATA 	Keypress: x
188.9006 	EXP 	unnamed TextStim: autoDraw = False
188.9006 	EXP 	unnamed TextStim: autoDraw = False
188.9172 	EXP 	unnamed TextStim: autoDraw = True
189.9338 	EXP 	unnamed TextStim: autoDraw = False
190.9503 	EXP 	unnamed TextStim: autoDraw = True
191.9669 	EXP 	unnamed TextStim: autoDraw = False
191.9835 	EXP 	unnamed TextStim: autoDraw = True
191.9835 	EXP 	unnamed TextStim: autoDraw = True
192.8717 	DATA 	Keypress: z
192.8834 	EXP 	unnamed TextStim: autoDraw = False
192.8834 	EXP 	unnamed TextStim: autoDraw = False
192.9000 	EXP 	unnamed TextStim: autoDraw = True
193.9166 	EXP 	unnamed TextStim: autoDraw = False
194.9331 	EXP 	unnamed TextStim: autoDraw = True
195.9497 	EXP 	unnamed TextStim: autoDraw = False
195.9663 	EXP 	unnamed TextStim: autoDraw = True
195.9663 	EXP 	unnamed TextStim: autoDraw = True
197.2996 	DATA 	Keypress: n
197.3207 	EXP 	unnamed TextStim: autoDraw = False
197.3207 	EXP 	unnamed TextStim: autoDraw = False
197.3328 	EXP 	unnamed TextStim: autoDraw = True
198.3493 	EXP 	unnamed TextStim: autoDraw = False
199.3659 	EXP 	unnamed TextStim: autoDraw = True
200.3824 	EXP 	unnamed TextStim: autoDraw = False
200.3991 	EXP 	unnamed TextStim: autoDraw = True
200.3991 	EXP 	unnamed TextStim: autoDraw = True
201.1159 	DATA 	Keypress: x
201.1323 	EXP 	unnamed TextStim: autoDraw = False
201.1323 	EXP 	unnamed TextStim: autoDraw = False
201.1489 	EXP 	unnamed TextStim: autoDraw = True
202.1655 	EXP 	unnamed TextStim: autoDraw = False
203.1820 	EXP 	unnamed TextStim: autoDraw = True
204.1985 	EXP 	unnamed TextStim: autoDraw = False
204.2152 	EXP 	unnamed TextStim: autoDraw = True
204.2152 	EXP 	unnamed TextStim: autoDraw = True
204.9153 	DATA 	Keypress: m
204.9318 	EXP 	unnamed TextStim: autoDraw = False
204.9318 	EXP 	unnamed TextStim: autoDraw = False
204.9484 	EXP 	unnamed TextStim: autoDraw = True
205.9650 	EXP 	unnamed TextStim: autoDraw = False
206.9815 	EXP 	unnamed TextStim: autoDraw = True
207.9980 	EXP 	unnamed TextStim: autoDraw = False
208.0147 	EXP 	unnamed TextStim: autoDraw = True
208.0147 	EXP 	unnamed TextStim: autoDraw = True
208.7148 	DATA 	Keypress: z
208.7312 	EXP 	unnamed TextStim: autoDraw = False
208.7312 	EXP 	unnamed TextStim: autoDraw = False
208.7479 	EXP 	unnamed TextStim: autoDraw = True
209.7645 	EXP 	unnamed TextStim: autoDraw = False
210.7810 	EXP 	unnamed TextStim: autoDraw = True
211.7975 	EXP 	unnamed TextStim: autoDraw = False
211.8142 	EXP 	unnamed TextStim: autoDraw = True
211.8142 	EXP 	unnamed TextStim: autoDraw = True
212.4193 	DATA 	Keypress: x
212.4308 	EXP 	unnamed TextStim: autoDraw = False
212.4308 	EXP 	unnamed TextStim: autoDraw = False
212.4474 	EXP 	unnamed TextStim: autoDraw = True
213.4640 	EXP 	unnamed TextStim: autoDraw = False
214.4805 	EXP 	unnamed TextStim: autoDraw = True
215.4971 	EXP 	unnamed TextStim: autoDraw = False
215.5137 	EXP 	unnamed TextStim: autoDraw = True
215.5137 	EXP 	unnamed TextStim: autoDraw = True
216.2138 	DATA 	Keypress: z
216.2303 	EXP 	unnamed TextStim: autoDraw = False
216.2303 	EXP 	unnamed TextStim: autoDraw = False
216.2469 	EXP 	unnamed TextStim: autoDraw = True
217.2635 	EXP 	unnamed TextStim: autoDraw = False
218.2800 	EXP 	unnamed TextStim: autoDraw = True
219.2965 	EXP 	unnamed TextStim: autoDraw = False
219.3132 	EXP 	unnamed TextStim: autoDraw = True
219.3132 	EXP 	unnamed TextStim: autoDraw = True
219.8632 	DATA 	Keypress: m
219.8798 	EXP 	unnamed TextStim: autoDraw = False
219.8798 	EXP 	unnamed TextStim: autoDraw = False
219.8964 	EXP 	unnamed TextStim: autoDraw = True
220.9130 	EXP 	unnamed TextStim: autoDraw = False
221.9295 	EXP 	unnamed TextStim: autoDraw = True
222.9461 	EXP 	unnamed TextStim: autoDraw = False
222.9627 	EXP 	unnamed TextStim: autoDraw = True
222.9627 	EXP 	unnamed TextStim: autoDraw = True
224.2960 	DATA 	Keypress: n
224.3125 	EXP 	unnamed TextStim: autoDraw = False
224.3125 	EXP 	unnamed TextStim: autoDraw = False
224.3291 	EXP 	unnamed TextStim: autoDraw = True
225.3457 	EXP 	unnamed TextStim: autoDraw = False
226.3622 	EXP 	unnamed TextStim: autoDraw = True
227.3788 	EXP 	unnamed TextStim: autoDraw = False
227.3955 	EXP 	unnamed TextStim: autoDraw = True
227.3955 	EXP 	unnamed TextStim: autoDraw = True
228.1621 	DATA 	Keypress: n
228.1786 	EXP 	unnamed TextStim: autoDraw = False
228.1786 	EXP 	unnamed TextStim: autoDraw = False
228.1953 	EXP 	unnamed TextStim: autoDraw = True
229.2119 	EXP 	unnamed TextStim: autoDraw = False
230.2284 	EXP 	unnamed TextStim: autoDraw = True
231.2449 	EXP 	unnamed TextStim: autoDraw = False
231.2616 	EXP 	unnamed TextStim: autoDraw = True
231.2616 	EXP 	unnamed TextStim: autoDraw = True
231.9783 	DATA 	Keypress: x
231.9948 	EXP 	unnamed TextStim: autoDraw = False
231.9948 	EXP 	unnamed TextStim: autoDraw = False
232.0115 	EXP 	unnamed TextStim: autoDraw = True
233.0280 	EXP 	unnamed TextStim: autoDraw = False
234.0446 	EXP 	unnamed TextStim: autoDraw = True
235.0611 	EXP 	unnamed TextStim: autoDraw = False
235.0777 	EXP 	unnamed TextStim: autoDraw = True
235.0777 	EXP 	unnamed TextStim: autoDraw = True
235.6778 	DATA 	Keypress: x
235.6943 	EXP 	unnamed TextStim: autoDraw = False
235.6943 	EXP 	unnamed TextStim: autoDraw = False
235.7110 	EXP 	unnamed TextStim: autoDraw = True
236.7275 	EXP 	unnamed TextStim: autoDraw = False
237.7441 	EXP 	unnamed TextStim: autoDraw = True
238.7606 	EXP 	unnamed TextStim: autoDraw = False
238.7772 	EXP 	unnamed TextStim: autoDraw = True
238.7772 	EXP 	unnamed TextStim: autoDraw = True
239.3606 	DATA 	Keypress: x
239.3771 	EXP 	unnamed TextStim: autoDraw = False
239.3771 	EXP 	unnamed TextStim: autoDraw = False
239.3938 	EXP 	unnamed TextStim: autoDraw = True
240.4104 	EXP 	unnamed TextStim: autoDraw = False
241.4269 	EXP 	unnamed TextStim: autoDraw = True
242.4435 	EXP 	unnamed TextStim: autoDraw = False
242.4601 	EXP 	unnamed TextStim: autoDraw = True
242.4601 	EXP 	unnamed TextStim: autoDraw = True
243.0768 	DATA 	Keypress: m
243.0933 	EXP 	unnamed TextStim: autoDraw = False
243.0933 	EXP 	unnamed TextStim: autoDraw = False
243.1100 	EXP 	unnamed TextStim: autoDraw = True
